Ythdf2	Ythdf2	Gene Expression
Gmeb1	Gmeb1	Gene Expression
Gm28874	Gm28874	Gene Expression
Taf12	Taf12	Gene Expression
Rab42	Rab42	Gene Expression
Snhg12	Snhg12	Gene Expression
Trnau1ap	Trnau1ap	Gene Expression
Rcc1	Rcc1	Gene Expression
Gm17300	Gm17300	Gene Expression
Phactr4	Phactr4	Gene Expression
Med18	Med18	Gene Expression
Sesn2	Sesn2	Gene Expression
Gm12981	Gm12981	Gene Expression
Atpif1	Atpif1	Gene Expression
Dnajc8	Dnajc8	Gene Expression
Ptafr	Ptafr	Gene Expression
Eya3	Eya3	Gene Expression
Xkr8	Xkr8	Gene Expression
Smpdl3b	Smpdl3b	Gene Expression
Rpa2	Rpa2	Gene Expression
Themis2	Themis2	Gene Expression
Ppp1r8	Ppp1r8	Gene Expression
Stx12	Stx12	Gene Expression
Fam76a	Fam76a	Gene Expression
Fgr	Fgr	Gene Expression
Ahdc1	Ahdc1	Gene Expression
Gm26615	Gm26615	Gene Expression
Wasf2	Wasf2	Gene Expression
Cd164l2	Cd164l2	Gene Expression
Map3k6	Map3k6	Gene Expression
Sytl1	Sytl1	Gene Expression
Tmem222	Tmem222	Gene Expression
Wdtc1	Wdtc1	Gene Expression
Slc9a1	Slc9a1	Gene Expression
Fam46b	Fam46b	Gene Expression
Trnp1	Trnp1	Gene Expression
Nudc	Nudc	Gene Expression
Gpatch3	Gpatch3	Gene Expression
Gpn2	Gpn2	Gene Expression
Sfn	Sfn	Gene Expression
Zdhhc18	Zdhhc18	Gene Expression
Pigv	Pigv	Gene Expression
Arid1a	Arid1a	Gene Expression
Rps6ka1	Rps6ka1	Gene Expression
Hmgn2	Hmgn2	Gene Expression
Dhdds	Dhdds	Gene Expression
Lin28a	Lin28a	Gene Expression
Cd52	Cd52	Gene Expression
Ubxn11	Ubxn11	Gene Expression
Sh3bgrl3	Sh3bgrl3	Gene Expression
Cep85	Cep85	Gene Expression
Zfp593	Zfp593	Gene Expression
Grrp1	Grrp1	Gene Expression
Pdik1l	Pdik1l	Gene Expression
Pafah2	Pafah2	Gene Expression
Stmn1	Stmn1	Gene Expression
Paqr7	Paqr7	Gene Expression
Aunip	Aunip	Gene Expression
Mtfr1l	Mtfr1l	Gene Expression
Selenon	Selenon	Gene Expression
Man1c1	Man1c1	Gene Expression
Ldlrap1	Ldlrap1	Gene Expression
Tmem57	Tmem57	Gene Expression
Tmem50a	Tmem50a	Gene Expression
Rsrp1	Rsrp1	Gene Expression
Syf2	Syf2	Gene Expression
Runx3	Runx3	Gene Expression
Clic4	Clic4	Gene Expression
Srrm1	Srrm1	Gene Expression
Ncmap	Ncmap	Gene Expression
Rcan3	Rcan3	Gene Expression
Nipal3	Nipal3	Gene Expression
Ifnlr1	Ifnlr1	Gene Expression
Srsf10	Srsf10	Gene Expression
Pnrc2	Pnrc2	Gene Expression
Cnr2	Cnr2	Gene Expression
Fuca1	Fuca1	Gene Expression
Hmgcl	Hmgcl	Gene Expression
Gale	Gale	Gene Expression
Lypla2	Lypla2	Gene Expression
Pithd1	Pithd1	Gene Expression
Eloa	Eloa	Gene Expression
Rpl11	Rpl11	Gene Expression
Id3	Id3	Gene Expression
E2f2	E2f2	Gene Expression
Tcea3	Tcea3	Gene Expression
Zfp46	Zfp46	Gene Expression
Hnrnpr	Hnrnpr	Gene Expression
6030445D17Rik	6030445D17Rik	Gene Expression
Luzp1	Luzp1	Gene Expression
Kdm1a	Kdm1a	Gene Expression
Ephb2	Ephb2	Gene Expression
C1qb	C1qb	Gene Expression
C1qc	C1qc	Gene Expression
C1qa	C1qa	Gene Expression
Zbtb40	Zbtb40	Gene Expression
Wnt4	Wnt4	Gene Expression
Cdc42	Cdc42	Gene Expression
2810405F17Rik	2810405F17Rik	Gene Expression
Hspg2	Hspg2	Gene Expression
Usp48	Usp48	Gene Expression
Alpl	Alpl	Gene Expression
Ece1	Ece1	Gene Expression
Gm13012	Gm13012	Gene Expression
Eif4g3	Eif4g3	Gene Expression
2310026L22Rik	2310026L22Rik	Gene Expression
Hp1bp3	Hp1bp3	Gene Expression
Sh2d5	Sh2d5	Gene Expression
Kif17	Kif17	Gene Expression
Ddost	Ddost	Gene Expression
Pink1	Pink1	Gene Expression
Cda	Cda	Gene Expression
Mul1	Mul1	Gene Expression
Camk2n1	Camk2n1	Gene Expression
Pla2g2e	Pla2g2e	Gene Expression
Otud3	Otud3	Gene Expression
Tmco4	Tmco4	Gene Expression
Nbl1	Nbl1	Gene Expression
Minos1	Minos1	Gene Expression
Gm16287	Gm16287	Gene Expression
Capzb	Capzb	Gene Expression
Pqlc2	Pqlc2	Gene Expression
Akr7a5	Akr7a5	Gene Expression
Mrto4	Mrto4	Gene Expression
Emc1	Emc1	Gene Expression
Ubr4	Ubr4	Gene Expression
2700016F22Rik	2700016F22Rik	Gene Expression
Iffo2	Iffo2	Gene Expression
Aldh4a1	Aldh4a1	Gene Expression
Pax7	Pax7	Gene Expression
Arhgef10l	Arhgef10l	Gene Expression
Rcc2	Rcc2	Gene Expression
Padi4	Padi4	Gene Expression
Padi3	Padi3	Gene Expression
Padi2	Padi2	Gene Expression
Sdhb	Sdhb	Gene Expression
Atp13a2	Atp13a2	Gene Expression
Mfap2	Mfap2	Gene Expression
Crocc	Crocc	Gene Expression
Necap2	Necap2	Gene Expression
Szrd1	Szrd1	Gene Expression
4921514A10Rik	4921514A10Rik	Gene Expression
Fbxo42	Fbxo42	Gene Expression
Rsg1	Rsg1	Gene Expression
Gm13056	Gm13056	Gene Expression
Epha2	Epha2	Gene Expression
Gm13075	Gm13075	Gene Expression
Clcnkb	Clcnkb	Gene Expression
Hspb7	Hspb7	Gene Expression
Srarp	Srarp	Gene Expression
Zbtb17	Zbtb17	Gene Expression
Spen	Spen	Gene Expression
Fblim1	Fblim1	Gene Expression
Tmem82	Tmem82	Gene Expression
Slc25a34	Slc25a34	Gene Expression
Plekhm2	Plekhm2	Gene Expression
Ddi2	Ddi2	Gene Expression
Dnajc16	Dnajc16	Gene Expression
Casp9	Casp9	Gene Expression
Efhd2	Efhd2	Gene Expression
Gm29367	Gm29367	Gene Expression
Fhad1	Fhad1	Gene Expression
4930455G09Rik	4930455G09Rik	Gene Expression
Tmem51	Tmem51	Gene Expression
Tmem51os1	Tmem51os1	Gene Expression
Kazn	Kazn	Gene Expression
Prdm2	Prdm2	Gene Expression
Pdpn	Pdpn	Gene Expression
Pramef8	Pramef8	Gene Expression
Dhrs3	Dhrs3	Gene Expression
Vps13d	Vps13d	Gene Expression
Tnfrsf1b	Tnfrsf1b	Gene Expression
Tnfrsf8	Tnfrsf8	Gene Expression
Gm13212	Gm13212	Gene Expression
Gm13166	Gm13166	Gene Expression
Zfp992	Zfp992	Gene Expression
Zfp993	Zfp993	Gene Expression
Zfp991	Zfp991	Gene Expression
Gm26624	Gm26624	Gene Expression
Zfp982	Zfp982	Gene Expression
Zfp985	Zfp985	Gene Expression
Zfp979	Zfp979	Gene Expression
Zfp984	Zfp984	Gene Expression
Gm20707	Gm20707	Gene Expression
Zfp933	Zfp933	Gene Expression
Miip	Miip	Gene Expression
Mfn2	Mfn2	Gene Expression
Plod1	Plod1	Gene Expression
2510039O18Rik	2510039O18Rik	Gene Expression
Clcn6	Clcn6	Gene Expression
Mthfr	Mthfr	Gene Expression
Agtrap	Agtrap	Gene Expression
Mad2l2	Mad2l2	Gene Expression
Fbxo6	Fbxo6	Gene Expression
Fbxo44	Fbxo44	Gene Expression
Ubiad1	Ubiad1	Gene Expression
Mtor	Mtor	Gene Expression
Exosc10	Exosc10	Gene Expression
Srm	Srm	Gene Expression
Tardbp	Tardbp	Gene Expression
Casz1	Casz1	Gene Expression
Gm13205	Gm13205	Gene Expression
Gm17029	Gm17029	Gene Expression
Pex14	Pex14	Gene Expression
Dffa	Dffa	Gene Expression
Cenps	Cenps	Gene Expression
Pgd	Pgd	Gene Expression
Kif1b	Kif1b	Gene Expression
Ube4b	Ube4b	Gene Expression
Rbp7	Rbp7	Gene Expression
Nmnat1	Nmnat1	Gene Expression
Lzic	Lzic	Gene Expression
Ctnnbip1	Ctnnbip1	Gene Expression
Clstn1	Clstn1	Gene Expression
Pik3cd	Pik3cd	Gene Expression
Tmem201	Tmem201	Gene Expression
Slc25a33	Slc25a33	Gene Expression
Gm13073	Gm13073	Gene Expression
Spsb1	Spsb1	Gene Expression
H6pd	H6pd	Gene Expression
Gm13067	Gm13067	Gene Expression
Gpr157	Gpr157	Gene Expression
Car6	Car6	Gene Expression
Eno1	Eno1	Gene Expression
Rere	Rere	Gene Expression
Errfi1	Errfi1	Gene Expression
Park7	Park7	Gene Expression
Tnfrsf9	Tnfrsf9	Gene Expression
Camta1	Camta1	Gene Expression
Per3	Per3	Gene Expression
Vamp3	Vamp3	Gene Expression
Dnajc11	Dnajc11	Gene Expression
Thap3	Thap3	Gene Expression
Phf13	Phf13	Gene Expression
Klhl21	Klhl21	Gene Expression
Zbtb48	Zbtb48	Gene Expression
Nol9	Nol9	Gene Expression
Plekhg5	Plekhg5	Gene Expression
Tnfrsf25	Tnfrsf25	Gene Expression
Espn	Espn	Gene Expression
Acot7	Acot7	Gene Expression
Gpr153	Gpr153	Gene Expression
Icmt	Icmt	Gene Expression
Rpl22	Rpl22	Gene Expression
Kcnab2	Kcnab2	Gene Expression
Nphp4	Nphp4	Gene Expression
A430005L14Rik	A430005L14Rik	Gene Expression
Dffb	Dffb	Gene Expression
Cep104	Cep104	Gene Expression
Lrrc47	Lrrc47	Gene Expression
Smim1	Smim1	Gene Expression
Wrap73	Wrap73	Gene Expression
Tprgl	Tprgl	Gene Expression
Prdm16	Prdm16	Gene Expression
Fam213b	Fam213b	Gene Expression
Tnfrsf14	Tnfrsf14	Gene Expression
Pank4	Pank4	Gene Expression
Plch2	Plch2	Gene Expression
Pex10	Pex10	Gene Expression
Rer1	Rer1	Gene Expression
Morn1	Morn1	Gene Expression
Ski	Ski	Gene Expression
Faap20	Faap20	Gene Expression
Prkcz	Prkcz	Gene Expression
Gnb1	Gnb1	Gene Expression
Nadk	Nadk	Gene Expression
Slc35e2	Slc35e2	Gene Expression
Cdk11b	Cdk11b	Gene Expression
Mmp23	Mmp23	Gene Expression
Mib2	Mib2	Gene Expression
Fndc10	Fndc10	Gene Expression
Ssu72	Ssu72	Gene Expression
1500002C15Rik	1500002C15Rik	Gene Expression
Tmem240	Tmem240	Gene Expression
Atad3a	Atad3a	Gene Expression
Atad3aos	Atad3aos	Gene Expression
Vwa1	Vwa1	Gene Expression
Mrpl20	Mrpl20	Gene Expression
Ccnl2	Ccnl2	Gene Expression
Aurkaip1	Aurkaip1	Gene Expression
Mxra8	Mxra8	Gene Expression
Dvl1	Dvl1	Gene Expression
Cptp	Cptp	Gene Expression
Ints11	Ints11	Gene Expression
Pusl1	Pusl1	Gene Expression
Acap3	Acap3	Gene Expression
Ube2j2	Ube2j2	Gene Expression
C1qtnf12	C1qtnf12	Gene Expression
B3galt6	B3galt6	Gene Expression
Sdf4	Sdf4	Gene Expression
Tnfrsf4	Tnfrsf4	Gene Expression
Tnfrsf18	Tnfrsf18	Gene Expression
9430015G10Rik	9430015G10Rik	Gene Expression
Rnf223	Rnf223	Gene Expression
Agrn	Agrn	Gene Expression
Isg15	Isg15	Gene Expression
AW011738	AW011738	Gene Expression
Perm1	Perm1	Gene Expression
Plekhn1	Plekhn1	Gene Expression
Noc2l	Noc2l	Gene Expression
Samd11	Samd11	Gene Expression
Cdk6	Cdk6	Gene Expression
Gm17590	Gm17590	Gene Expression
Gm42435	Gm42435	Gene Expression
Fam133b	Fam133b	Gene Expression
1700109H08Rik	1700109H08Rik	Gene Expression
Rbm48	Rbm48	Gene Expression
2510017J16Rik	2510017J16Rik	Gene Expression
Pex1	Pex1	Gene Expression
4833413G10Rik	4833413G10Rik	Gene Expression
Gatad1	Gatad1	Gene Expression
Ankib1	Ankib1	Gene Expression
Krit1	Krit1	Gene Expression
Lrrd1	Lrrd1	Gene Expression
Mterf1a	Mterf1a	Gene Expression
Akap9	Akap9	Gene Expression
Cyp51	Cyp51	Gene Expression
Mterf1b	Mterf1b	Gene Expression
Fzd1	Fzd1	Gene Expression
Cdk14	Cdk14	Gene Expression
Cldn12	Cldn12	Gene Expression
Gtpbp10	Gtpbp10	Gene Expression
Gm26825	Gm26825	Gene Expression
Steap4	Steap4	Gene Expression
Sri	Sri	Gene Expression
Adam22	Adam22	Gene Expression
Dbf4	Dbf4	Gene Expression
Slc25a40	Slc25a40	Gene Expression
Rundc3b	Rundc3b	Gene Expression
Abcb1a	Abcb1a	Gene Expression
Abcb1b	Abcb1b	Gene Expression
Abcb4	Abcb4	Gene Expression
Crot	Crot	Gene Expression
Tmem243	Tmem243	Gene Expression
Dmtf1	Dmtf1	Gene Expression
Gm8953	Gm8953	Gene Expression
Cacna2d1	Cacna2d1	Gene Expression
Hgf	Hgf	Gene Expression
Sema3c	Sema3c	Gene Expression
Cd36	Cd36	Gene Expression
Gnat3	Gnat3	Gene Expression
Gnai1	Gnai1	Gene Expression
Magi2	Magi2	Gene Expression
Phtf2	Phtf2	Gene Expression
Tmem60	Tmem60	Gene Expression
Rsbn1l	Rsbn1l	Gene Expression
A630072M18Rik	A630072M18Rik	Gene Expression
Ptpn12	Ptpn12	Gene Expression
Gsap	Gsap	Gene Expression
Ccdc146	Ccdc146	Gene Expression
Fgl2	Fgl2	Gene Expression
Fam185a	Fam185a	Gene Expression
Lrrc17	Lrrc17	Gene Expression
Armc10	Armc10	Gene Expression
Napepld	Napepld	Gene Expression
Pmpcb	Pmpcb	Gene Expression
Dnajc2	Dnajc2	Gene Expression
Psmc2	Psmc2	Gene Expression
Orc5	Orc5	Gene Expression
5031425E22Rik	5031425E22Rik	Gene Expression
Kmt2e	Kmt2e	Gene Expression
Srpk2	Srpk2	Gene Expression
Pus7	Pus7	Gene Expression
Rint1	Rint1	Gene Expression
Tomm7	Tomm7	Gene Expression
2700038G22Rik	2700038G22Rik	Gene Expression
Fam126a	Fam126a	Gene Expression
Klhl7	Klhl7	Gene Expression
Nupl2	Nupl2	Gene Expression
Nos3	Nos3	Gene Expression
Atg9b	Atg9b	Gene Expression
Abcb8	Abcb8	Gene Expression
Cdk5	Cdk5	Gene Expression
Slc4a2	Slc4a2	Gene Expression
Fastk	Fastk	Gene Expression
Tmub1	Tmub1	Gene Expression
2310074N15Rik	2310074N15Rik	Gene Expression
Agap3	Agap3	Gene Expression
Abcf2	Abcf2	Gene Expression
Chpf2	Chpf2	Gene Expression
Smarcd3	Smarcd3	Gene Expression
Nub1	Nub1	Gene Expression
Gm26648	Gm26648	Gene Expression
Wdr86	Wdr86	Gene Expression
Crygn	Crygn	Gene Expression
Rheb	Rheb	Gene Expression
Prkag2	Prkag2	Gene Expression
Galnt11	Galnt11	Gene Expression
Kmt2c	Kmt2c	Gene Expression
4831440E17Rik	4831440E17Rik	Gene Expression
1700096K18Rik	1700096K18Rik	Gene Expression
Xrcc2	Xrcc2	Gene Expression
Paxip1	Paxip1	Gene Expression
Insig1	Insig1	Gene Expression
Rbm33	Rbm33	Gene Expression
Lmbr1	Lmbr1	Gene Expression
Nom1	Nom1	Gene Expression
Ube3c	Ube3c	Gene Expression
Gm5129	Gm5129	Gene Expression
Dnajb6	Dnajb6	Gene Expression
A230098N10Rik	A230098N10Rik	Gene Expression
Il6	Il6	Gene Expression
Tyms	Tyms	Gene Expression
Hadha	Hadha	Gene Expression
Hadhb	Hadhb	Gene Expression
Selenoi	Selenoi	Gene Expression
Otof	Otof	Gene Expression
Kcnk3	Kcnk3	Gene Expression
Slc35f6	Slc35f6	Gene Expression
Cenpa	Cenpa	Gene Expression
Mapre3	Mapre3	Gene Expression
Tmem214	Tmem214	Gene Expression
Agbl5	Agbl5	Gene Expression
Ost4	Ost4	Gene Expression
Emilin1	Emilin1	Gene Expression
Khk	Khk	Gene Expression
Cgref1	Cgref1	Gene Expression
Preb	Preb	Gene Expression
Slc5a6	Slc5a6	Gene Expression
Atraid	Atraid	Gene Expression
Cad	Cad	Gene Expression
Mpv17	Mpv17	Gene Expression
Gm29609	Gm29609	Gene Expression
Gtf3c2	Gtf3c2	Gene Expression
Eif2b4	Eif2b4	Gene Expression
Snx17	Snx17	Gene Expression
Zfp513	Zfp513	Gene Expression
Ppm1g	Ppm1g	Gene Expression
Gm9970	Gm9970	Gene Expression
Nrbp1	Nrbp1	Gene Expression
Krtcap3	Krtcap3	Gene Expression
Ift172	Ift172	Gene Expression
Fndc4	Fndc4	Gene Expression
Zfp512	Zfp512	Gene Expression
4930548H24Rik	4930548H24Rik	Gene Expression
Gpn1	Gpn1	Gene Expression
Supt7l	Supt7l	Gene Expression
Slc4a1ap	Slc4a1ap	Gene Expression
Gm43660	Gm43660	Gene Expression
AI839979	AI839979	Gene Expression
Mrpl33	Mrpl33	Gene Expression
Rbks	Rbks	Gene Expression
Babam2	Babam2	Gene Expression
Fosl2	Fosl2	Gene Expression
Ppp1cb	Ppp1cb	Gene Expression
Gm15614	Gm15614	Gene Expression
Yes1	Yes1	Gene Expression
Pisd	Pisd	Gene Expression
Prr14l	Prr14l	Gene Expression
Depdc5	Depdc5	Gene Expression
Ywhah	Ywhah	Gene Expression
Ctbp1	Ctbp1	Gene Expression
Maea	Maea	Gene Expression
Uvssa	Uvssa	Gene Expression
Fam53a	Fam53a	Gene Expression
Gm9903	Gm9903	Gene Expression
Slbp	Slbp	Gene Expression
Tmem129	Tmem129	Gene Expression
Tacc3	Tacc3	Gene Expression
Fgfr3	Fgfr3	Gene Expression
Letm1	Letm1	Gene Expression
Nsd2	Nsd2	Gene Expression
Nelfa	Nelfa	Gene Expression
Gm1673	Gm1673	Gene Expression
Nat8l	Nat8l	Gene Expression
Haus3	Haus3	Gene Expression
Mxd4	Mxd4	Gene Expression
Zfyve28	Zfyve28	Gene Expression
Rnf4	Rnf4	Gene Expression
Fam193a	Fam193a	Gene Expression
Tnip2	Tnip2	Gene Expression
Sh3bp2	Sh3bp2	Gene Expression
Add1	Add1	Gene Expression
Mfsd10	Mfsd10	Gene Expression
Nop14	Nop14	Gene Expression
Grk4	Grk4	Gene Expression
Htt	Htt	Gene Expression
Msantd1	Msantd1	Gene Expression
Rgs12	Rgs12	Gene Expression
Lrpap1	Lrpap1	Gene Expression
Trmt44	Trmt44	Gene Expression
Acox3	Acox3	Gene Expression
Htra3	Htra3	Gene Expression
Sh3tc1	Sh3tc1	Gene Expression
Ablim2	Ablim2	Gene Expression
Afap1	Afap1	Gene Expression
2210406O10Rik	2210406O10Rik	Gene Expression
Grpel1	Grpel1	Gene Expression
Tada2b	Tada2b	Gene Expression
Ccdc96	Ccdc96	Gene Expression
Tbc1d14	Tbc1d14	Gene Expression
D5Ertd579e	D5Ertd579e	Gene Expression
Bloc1s4	Bloc1s4	Gene Expression
Mrfap1	Mrfap1	Gene Expression
Man2b2	Man2b2	Gene Expression
Wfs1	Wfs1	Gene Expression
Jakmip1	Jakmip1	Gene Expression
Msx1	Msx1	Gene Expression
Stx18	Stx18	Gene Expression
Nsg1	Nsg1	Gene Expression
Zbtb49	Zbtb49	Gene Expression
Lyar	Lyar	Gene Expression
Tmem128	Tmem128	Gene Expression
Slc2a9	Slc2a9	Gene Expression
Wdr1	Wdr1	Gene Expression
Zfp518b	Zfp518b	Gene Expression
Hs3st1	Hs3st1	Gene Expression
Rab28	Rab28	Gene Expression
Bod1l	Bod1l	Gene Expression
Gm42711	Gm42711	Gene Expression
Gm7854	Gm7854	Gene Expression
Cpeb2	Cpeb2	Gene Expression
Gm43699	Gm43699	Gene Expression
Cc2d2a	Cc2d2a	Gene Expression
Fbxl5	Fbxl5	Gene Expression
Gm42555	Gm42555	Gene Expression
Bst1	Bst1	Gene Expression
Cd38	Cd38	Gene Expression
Prom1	Prom1	Gene Expression
Tapt1	Tapt1	Gene Expression
Ldb2	Ldb2	Gene Expression
Qdpr	Qdpr	Gene Expression
Lap3	Lap3	Gene Expression
Med28	Med28	Gene Expression
Fam184b	Fam184b	Gene Expression
9630001P10Rik	9630001P10Rik	Gene Expression
Ncapg	Ncapg	Gene Expression
Lcorl	Lcorl	Gene Expression
5730480H06Rik	5730480H06Rik	Gene Expression
Adgra3	Adgra3	Gene Expression
Dhx15	Dhx15	Gene Expression
Sod3	Sod3	Gene Expression
Ccdc149	Ccdc149	Gene Expression
Lgi2	Lgi2	Gene Expression
Sepsecs	Sepsecs	Gene Expression
Pi4k2b	Pi4k2b	Gene Expression
Zcchc4	Zcchc4	Gene Expression
Anapc4	Anapc4	Gene Expression
Sel1l3	Sel1l3	Gene Expression
Smim20	Smim20	Gene Expression
Gm45495	Gm45495	Gene Expression
Rbpj	Rbpj	Gene Expression
Gm40304	Gm40304	Gene Expression
Tbc1d19	Tbc1d19	Gene Expression
Stim2	Stim2	Gene Expression
Pcdh7	Pcdh7	Gene Expression
Arap2	Arap2	Gene Expression
0610040J01Rik	0610040J01Rik	Gene Expression
Rell1	Rell1	Gene Expression
5830416I19Rik	5830416I19Rik	Gene Expression
Pgm1	Pgm1	Gene Expression
Tbc1d1	Tbc1d1	Gene Expression
Gm31363	Gm31363	Gene Expression
Klf3	Klf3	Gene Expression
Tlr1	Tlr1	Gene Expression
Tlr6	Tlr6	Gene Expression
Fam114a1	Fam114a1	Gene Expression
Tmem156	Tmem156	Gene Expression
Klhl5	Klhl5	Gene Expression
Wdr19	Wdr19	Gene Expression
Rfc1	Rfc1	Gene Expression
Rpl9	Rpl9	Gene Expression
Lias	Lias	Gene Expression
Ugdh	Ugdh	Gene Expression
Smim14	Smim14	Gene Expression
Ube2k	Ube2k	Gene Expression
Gm42726	Gm42726	Gene Expression
Pds5a	Pds5a	Gene Expression
N4bp2	N4bp2	Gene Expression
Rhoh	Rhoh	Gene Expression
Chrna9	Chrna9	Gene Expression
9130230L23Rik	9130230L23Rik	Gene Expression
Rbm47	Rbm47	Gene Expression
Nsun7	Nsun7	Gene Expression
Apbb2	Apbb2	Gene Expression
Uchl1	Uchl1	Gene Expression
Limch1	Limch1	Gene Expression
Gm42670	Gm42670	Gene Expression
Tmem33	Tmem33	Gene Expression
Slc30a9	Slc30a9	Gene Expression
Gm43698	Gm43698	Gene Expression
Bend4	Bend4	Gene Expression
Gm26756	Gm26756	Gene Expression
Atp8a1	Atp8a1	Gene Expression
Guf1	Guf1	Gene Expression
Gnpda2	Gnpda2	Gene Expression
Gabrb1	Gabrb1	Gene Expression
Commd8	Commd8	Gene Expression
Corin	Corin	Gene Expression
Nfxl1	Nfxl1	Gene Expression
Nipal1	Nipal1	Gene Expression
Txk	Txk	Gene Expression
Tec	Tec	Gene Expression
Slain2	Slain2	Gene Expression
Fryl	Fryl	Gene Expression
Ociad1	Ociad1	Gene Expression
Ociad2	Ociad2	Gene Expression
Dcun1d4	Dcun1d4	Gene Expression
Sgcb	Sgcb	Gene Expression
Usp46	Usp46	Gene Expression
Rasl11b	Rasl11b	Gene Expression
Scfd2	Scfd2	Gene Expression
Fip1l1	Fip1l1	Gene Expression
Lnx1	Lnx1	Gene Expression
Chic2	Chic2	Gene Expression
Pdgfra	Pdgfra	Gene Expression
Kit	Kit	Gene Expression
Kdr	Kdr	Gene Expression
Srd5a3	Srd5a3	Gene Expression
Tmem165	Tmem165	Gene Expression
Clock	Clock	Gene Expression
Gm7467	Gm7467	Gene Expression
Exoc1	Exoc1	Gene Expression
Cep135	Cep135	Gene Expression
Aasdh	Aasdh	Gene Expression
Ppat	Ppat	Gene Expression
Paics	Paics	Gene Expression
Srp72	Srp72	Gene Expression
Arl9	Arl9	Gene Expression
Hopx	Hopx	Gene Expression
Spink2	Spink2	Gene Expression
Rest	Rest	Gene Expression
Noa1	Noa1	Gene Expression
Polr2b	Polr2b	Gene Expression
Igfbp7	Igfbp7	Gene Expression
Cenpc1	Cenpc1	Gene Expression
Stap1	Stap1	Gene Expression
Uba6	Uba6	Gene Expression
Ythdc1	Ythdc1	Gene Expression
Utp3	Utp3	Gene Expression
Rufy3	Rufy3	Gene Expression
Grsf1	Grsf1	Gene Expression
Mob1b	Mob1b	Gene Expression
Dck	Dck	Gene Expression
Gm42912	Gm42912	Gene Expression
Slc4a4	Slc4a4	Gene Expression
Cox18	Cox18	Gene Expression
Ankrd17	Ankrd17	Gene Expression
Gm9958	Gm9958	Gene Expression
Afp	Afp	Gene Expression
Cxcl5	Cxcl5	Gene Expression
Ppbp	Ppbp	Gene Expression
Pf4	Pf4	Gene Expression
Cxcl3	Cxcl3	Gene Expression
Cxcl1	Cxcl1	Gene Expression
Cxcl2	Cxcl2	Gene Expression
Mthfd2l	Mthfd2l	Gene Expression
Areg	Areg	Gene Expression
Parm1	Parm1	Gene Expression
Rchy1	Rchy1	Gene Expression
Cdkl2	Cdkl2	Gene Expression
Gm26582	Gm26582	Gene Expression
G3bp2	G3bp2	Gene Expression
Uso1	Uso1	Gene Expression
Ppef2	Ppef2	Gene Expression
Naaa	Naaa	Gene Expression
Sdad1	Sdad1	Gene Expression
Cxcl9	Cxcl9	Gene Expression
Art3	Art3	Gene Expression
Cxcl10	Cxcl10	Gene Expression
Nup54	Nup54	Gene Expression
Scarb2	Scarb2	Gene Expression
Stbd1	Stbd1	Gene Expression
Sept11	Sept11	Gene Expression
Ccni	Ccni	Gene Expression
2010109A12Rik	2010109A12Rik	Gene Expression
Ccng2	Ccng2	Gene Expression
Cnot6l	Cnot6l	Gene Expression
Mrpl1	Mrpl1	Gene Expression
Anxa3	Anxa3	Gene Expression
Gm42601	Gm42601	Gene Expression
Gm33370	Gm33370	Gene Expression
Gm8013	Gm8013	Gene Expression
Gm9484	Gm9484	Gene Expression
Bmp2k	Bmp2k	Gene Expression
Paqr3	Paqr3	Gene Expression
Antxr2	Antxr2	Gene Expression
Prdm8	Prdm8	Gene Expression
Rasgef1b	Rasgef1b	Gene Expression
Hnrnpd	Hnrnpd	Gene Expression
Gm17092	Gm17092	Gene Expression
4930524J08Rik	4930524J08Rik	Gene Expression
Hnrnpdl	Hnrnpdl	Gene Expression
Enoph1	Enoph1	Gene Expression
Sec31a	Sec31a	Gene Expression
5430416N02Rik	5430416N02Rik	Gene Expression
Lin54	Lin54	Gene Expression
Cops4	Cops4	Gene Expression
Plac8	Plac8	Gene Expression
Coq2	Coq2	Gene Expression
Hpse	Hpse	Gene Expression
Helq	Helq	Gene Expression
Mrps18c	Mrps18c	Gene Expression
Abraxas1	Abraxas1	Gene Expression
4930458D05Rik	4930458D05Rik	Gene Expression
Gpat3	Gpat3	Gene Expression
Cds1	Cds1	Gene Expression
Wdfy3	Wdfy3	Gene Expression
Gm20548	Gm20548	Gene Expression
Gm29707	Gm29707	Gene Expression
Arhgap24	Arhgap24	Gene Expression
Ptpn13	Ptpn13	Gene Expression
Slc10a6	Slc10a6	Gene Expression
Aff1	Aff1	Gene Expression
Klhl8	Klhl8	Gene Expression
Hsd17b13	Hsd17b13	Gene Expression
Hsd17b11	Hsd17b11	Gene Expression
Nudt9	Nudt9	Gene Expression
Sparcl1	Sparcl1	Gene Expression
Spp1	Spp1	Gene Expression
Pkd2	Pkd2	Gene Expression
BC005561	BC005561	Gene Expression
D930016D06Rik	D930016D06Rik	Gene Expression
Zfp951	Zfp951	Gene Expression
Abcg3	Abcg3	Gene Expression
Gbp8	Gbp8	Gene Expression
Gbp9	Gbp9	Gene Expression
Gbp4	Gbp4	Gene Expression
Gbp10	Gbp10	Gene Expression
Gbp6	Gbp6	Gene Expression
Gm32051	Gm32051	Gene Expression
Lrrc8b	Lrrc8b	Gene Expression
Lrrc8c	Lrrc8c	Gene Expression
Lrrc8d	Lrrc8d	Gene Expression
Zfp326	Zfp326	Gene Expression
Gm28050	Gm28050	Gene Expression
